Node_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249
181,26,25,28,26,32,29,28,26,33,35,41,25,33,38,35,31,23,22,19,28,30,49,42,20,26,31,32,25,30,33,27,25,24,38,22,57,42,38,35,59,25,57,28,23,25,60,15,11,22,22,19,22,18,17,17,13,10,13,14,25,25,24,38,39,39,38,49,38,38,55,30,48,39,22,60,42,26,27,38,36,43,53,52,27,28,29,30,31,32,29,36,35,40,39,38,39,31,33,34,38,37,37,38,37,37,37,36,37,37,37,41,40,51,47,35,34,30,37,43,33,45,30,40,35,52,57,42,34,34,31,36,35,36,36,35,34,35,55,27,40,52,64,47,41,36,32,55,50,40,43,53,54,52,53,54,54,45,58,36,36,48,32,29,28,37,60,53,58,31,32,29,31,31,32,33,34,34,33,33,33,31,0,34,35,35,34,35,35,6,34,35,34,32,33,32,33,31,51,49,32,37,34,34,46,32,37,46,19,26,25,28,22,22,23,12,9,23,30,31,55,48,11,6,13,12,17,6,7,12,14,17,8,9,15,15,16,18,19,32,35,55,54,54,30,36,30,33,35,37,33
182,8,10,9,20,15,22,7,11,16,15,28,15,13,19,18,16,13,18,16,12,12,29,23,17,16,12,14,11,17,19,9,19,11,32,24,57,40,46,40,58,38,72,38,33,25,63,36,33,14,12,16,13,17,19,18,22,24,22,20,10,10,10,9,9,9,8,17,5,4,57,44,52,49,21,61,48,28,33,4,3,9,20,24,7,6,6,5,5,3,9,2,1,6,5,4,5,8,6,5,7,7,8,10,10,10,11,11,9,7,6,10,6,17,12,10,8,8,3,10,4,16,7,8,6,18,23,13,2,5,4,6,7,8,9,10,9,8,22,8,11,20,30,15,12,6,9,21,20,8,12,20,20,19,20,21,21,11,23,10,2,13,6,6,8,10,26,21,25,4,3,5,4,4,2,3,2,1,2,2,1,3,34,0,1,2,2,3,3,31,4,5,6,5,3,4,7,6,50,43,2,4,1,1,16,3,3,16,41,13,12,15,13,15,15,25,31,29,42,41,71,56,35,33,37,38,39,29,27,33,37,38,41,27,38,39,40,42,35,37,48,22,21,21,6,4,6,3,1,2,2
183,9,11,10,21,16,23,8,12,17,16,29,16,14,20,19,17,14,19,16,13,13,30,24,18,17,13,15,12,19,20,9,20,12,33,25,58,41,47,41,59,39,73,39,33,26,64,36,34,14,12,16,13,17,19,18,22,24,22,21,10,10,11,8,8,8,7,16,4,3,58,45,53,50,22,62,49,29,34,4,4,9,19,25,8,6,7,6,6,4,10,1,1,5,5,4,5,9,7,6,5,6,7,8,8,9,10,10,8,6,5,9,6,17,12,11,9,7,4,9,3,17,8,7,5,17,22,12,3,4,5,5,6,7,8,9,8,7,21,8,10,19,30,14,13,7,8,21,19,8,11,19,20,18,19,20,20,11,23,9,2,13,7,6,8,9,26,20,26,4,3,6,4,4,2,2,1,1,2,2,2,4,35,1,0,1,1,1,2,31,3,4,5,4,3,4,6,6,51,44,3,3,2,2,15,3,2,15,42,14,13,17,13,16,16,26,32,30,43,42,72,57,35,34,37,39,40,29,28,34,37,39,42,27,38,39,40,43,36,38,49,21,21,20,7,3,5,5,3,2,3
184,10,12,10,22,17,24,9,13,18,17,30,17,15,20,20,18,15,20,17,14,14,30,25,19,18,14,16,13,19,21,10,20,13,34,25,59,42,48,42,60,40,74,40,34,27,65,37,35,14,13,17,14,18,20,19,23,25,23,21,11,11,11,7,8,7,6,15,4,3,59,46,54,51,22,62,50,30,34,3,5,8,18,25,8,7,8,7,7,5,11,1,1,5,4,3,4,10,8,7,5,5,6,8,8,9,10,9,7,5,4,8,5,17,11,12,10,7,4,8,4,17,9,6,5,17,22,11,4,3,6,4,5,6,8,9,8,7,20,9,9,18,30,13,13,7,8,20,18,8,11,18,19,18,19,19,20,10,22,8,2,13,7,6,8,9,25,20,25,5,4,6,5,4,3,2,2,2,2,3,3,5,35,2,1,0,1,1,1,31,2,3,5,5,3,4,6,6,52,45,4,2,3,3,14,4,2,14,42,14,14,17,14,16,17,26,33,31,44,43,73,58,36,35,38,40,41,29,28,35,38,39,43,28,39,40,41,44,37,39,50,20,20,19,8,2,6,5,3,1,3
185,8,10,10,21,16,23,8,12,18,16,30,16,14,20,20,17,14,19,16,13,14,30,25,18,17,13,16,12,19,21,9,20,12,34,25,59,42,48,41,60,39,73,39,33,27,64,36,34,13,12,15,12,16,19,18,22,24,22,20,9,9,10,7,8,7,7,16,4,4,59,45,53,50,22,62,49,29,34,4,5,9,19,26,7,6,7,6,6,4,10,2,2,6,5,4,5,9,8,7,5,6,7,8,8,9,10,9,7,6,4,9,7,18,12,12,10,6,5,9,3,18,8,7,5,18,23,12,3,3,5,5,5,6,8,8,7,6,22,8,9,19,31,14,13,7,7,21,19,9,11,20,20,19,20,20,21,12,24,8,3,14,7,5,7,9,27,21,26,4,3,5,4,3,2,1,1,1,1,2,2,4,34,2,1,1,0,1,2,30,2,3,4,4,2,3,6,5,51,45,3,3,2,3,15,3,3,15,41,14,13,17,13,15,16,25,31,30,43,42,72,57,35,33,37,39,40,28,27,33,37,38,41,27,38,39,40,42,36,39,49,21,21,21,7,3,5,5,3,2,3
186,9,11,10,22,17,24,9,13,19,17,31,17,15,21,21,18,14,20,16,14,15,31,25,18,18,14,17,13,20,22,10,20,13,35,25,59,43,48,42,61,40,74,40,34,27,65,37,34,13,12,16,13,17,19,18,22,24,22,21,10,10,10,6,7,6,6,15,4,4,60,46,54,51,22,63,50,30,35,5,6,9,19,27,8,7,8,6,7,5,11,2,2,6,5,3,5,10,9,8,4,5,6,7,7,8,9,8,6,5,3,8,7,18,12,12,10,6,5,9,2,19,9,6,4,18,22,11,4,2,6,4,4,5,7,7,6,6,21,8,8,18,31,13,14,8,6,21,18,10,10,19,19,18,19,20,20,12,23,7,3,14,8,6,7,8,27,20,27,5,3,6,4,3,3,2,1,2,2,3,3,5,35,3,1,1,1,0,1,30,1,2,3,3,2,3,5,4,52,45,4,2,3,4,14,4,2,14,42,14,14,18,14,16,17,26,32,31,44,43,73,58,36,34,38,39,40,28,27,34,38,39,42,27,39,40,41,43,36,39,50,21,20,20,8,2,5,6,4,2,4
187,10,12,11,23,18,25,10,14,19,18,31,18,16,22,21,19,15,21,17,15,15,31,26,19,19,15,17,14,21,22,11,21,14,35,26,60,43,49,43,61,41,75,41,35,28,66,38,35,14,13,17,14,17,20,19,23,25,23,21,11,11,11,6,6,6,5,14,3,3,60,47,55,52,23,64,51,30,35,4,6,8,18,27,9,7,8,7,8,6,12,2,3,5,4,3,4,11,9,8,4,4,5,7,6,7,8,8,6,4,3,7,6,18,11,13,11,7,5,8,3,19,10,5,3,17,21,10,5,2,7,3,4,5,6,7,6,5,20,9,8,17,30,12,14,8,7,20,17,9,10,18,19,17,18,19,19,11,23,7,3,13,9,7,8,7,26,19,26,6,4,7,5,4,4,2,2,3,3,3,4,6,35,3,2,1,2,1,0,31,2,2,3,4,3,4,5,5,53,46,5,1,4,4,13,5,1,13,43,15,15,18,15,17,17,27,33,31,45,44,74,59,36,35,39,40,41,29,28,35,39,40,43,28,40,41,42,44,37,40,51,20,19,19,9,1,6,6,4,2,4
188,23,22,25,26,31,30,25,24,32,34,42,24,32,37,35,30,21,22,17,26,28,49,42,18,26,30,31,22,30,33,24,25,21,40,23,61,45,42,39,62,29,62,32,26,26,64,20,16,17,19,15,18,14,12,13,10,8,9,12,21,21,20,33,34,34,34,44,33,34,59,35,52,43,22,64,46,28,30,34,32,39,49,50,23,25,25,27,28,29,27,32,32,36,35,34,35,28,30,31,33,33,32,33,32,32,32,31,32,32,32,36,36,48,43,33,31,25,34,38,28,43,27,35,31,48,53,37,31,30,28,31,31,31,31,29,29,30,51,23,35,47,61,43,38,33,27,50,45,37,38,49,49,48,49,49,50,41,54,31,33,44,29,25,24,32,57,48,55,27,28,26,27,27,28,29,30,30,29,29,30,28,6,31,31,31,30,30,31,0,30,30,29,28,29,27,28,27,54,51,28,33,30,30,40,28,33,41,24,24,23,28,19,20,22,13,12,26,35,36,61,53,16,11,19,18,22,3,6,17,20,22,15,4,20,20,21,24,23,35,40,50,49,49,27,31,26,30,31,33,29
189,9,11,11,22,18,24,9,13,19,18,32,17,16,22,21,19,14,20,16,14,15,32,26,18,18,15,17,13,20,22,10,21,13,35,26,60,43,49,43,61,40,75,40,34,28,66,37,34,13,12,15,12,16,18,17,21,23,21,20,9,9,10,6,7,6,6,15,4,5,60,46,55,51,23,64,51,30,35,6,7,10,19,28,8,6,8,7,7,5,11,3,4,7,5,4,6,11,9,9,4,5,5,6,6,7,8,7,6,4,3,8,8,19,13,13,11,5,6,9,1,20,9,6,3,18,23,11,5,1,7,3,4,5,6,6,5,5,21,7,8,19,32,14,15,9,5,21,18,11,10,20,20,18,20,20,21,13,24,7,5,15,8,5,6,7,28,20,28,5,4,6,4,3,3,1,2,3,2,3,4,5,34,4,3,2,2,1,2,30,0,2,2,2,1,2,4,3,53,46,4,3,4,5,14,4,3,14,42,15,14,18,13,16,17,25,32,31,44,44,73,59,35,34,37,39,40,28,27,34,37,39,41,26,39,39,40,43,36,40,50,21,21,20,8,2,4,7,5,3,4
190,10,12,12,24,19,26,10,14,21,20,33,19,17,24,23,20,16,22,17,16,17,33,28,20,20,17,19,14,22,24,12,22,14,37,27,62,45,50,44,63,42,76,42,36,29,68,38,35,13,13,16,13,17,19,18,23,24,22,21,11,10,11,4,5,4,4,14,3,5,62,48,56,53,24,65,52,32,36,6,8,9,18,29,9,8,9,8,9,7,13,4,5,7,5,4,6,12,11,10,3,3,3,5,5,6,7,6,4,3,2,6,8,19,12,15,13,5,8,8,3,21,11,5,1,17,22,9,7,1,8,1,2,3,4,5,4,3,20,8,6,17,32,13,16,10,5,20,16,12,9,19,19,17,18,19,19,13,24,5,6,15,10,7,7,5,27,19,28,6,5,8,6,5,4,3,4,5,4,5,5,7,35,5,4,3,3,2,2,30,2,0,2,3,2,4,3,4,55,48,6,3,6,6,12,6,3,12,43,16,16,20,15,18,18,27,33,32,46,45,75,60,37,35,39,40,42,29,28,35,39,40,42,27,40,41,42,44,38,41,52,20,19,19,10,1,5,8,6,4,6
191,10,12,12,24,19,26,10,14,21,20,34,18,18,24,23,20,15,21,17,16,17,34,28,19,20,17,19,14,22,24,11,22,13,37,27,62,45,50,44,63,41,76,42,35,29,68,37,34,12,12,15,12,15,17,17,21,23,21,20,10,9,10,5,6,5,5,15,5,7,62,48,56,53,24,66,52,31,36,8,9,11,20,30,8,7,9,8,9,7,13,5,6,8,6,6,8,13,11,11,4,4,4,5,5,6,6,5,4,3,3,8,10,21,14,15,13,4,9,9,2,22,11,6,2,19,24,10,7,1,9,2,2,3,4,4,3,3,22,7,7,19,33,14,17,11,3,21,17,13,10,20,20,19,20,20,21,15,25,5,7,16,10,6,6,5,29,20,30,6,5,7,6,4,4,3,4,5,4,5,6,7,34,6,5,5,4,3,3,29,2,2,0,2,2,3,2,2,55,48,6,4,6,7,13,6,5,13,43,16,15,20,14,17,18,26,32,32,45,45,75,60,35,34,38,39,41,27,27,34,38,39,41,25,39,40,41,43,37,41,52,21,21,20,10,3,4,9,7,5,6
192,8,10,10,22,18,24,8,12,20,19,32,17,17,23,22,19,13,19,15,14,15,34,27,17,18,15,18,12,21,23,9,20,12,36,25,61,43,49,43,62,40,74,40,34,27,66,35,33,11,10,14,10,14,16,15,20,22,19,18,8,7,8,6,7,7,6,17,6,7,61,46,55,51,22,64,51,30,34,8,8,12,21,30,7,5,7,7,8,6,12,5,5,9,7,6,8,11,10,10,6,5,6,7,6,7,8,7,6,5,5,9,10,21,15,14,12,3,8,11,1,22,10,8,3,20,25,12,7,2,7,4,4,5,5,6,5,4,23,5,9,20,34,15,17,11,4,23,19,13,11,21,22,20,21,22,22,15,26,6,7,17,9,4,4,7,30,21,30,5,4,6,4,3,3,2,4,4,4,4,5,6,32,5,4,5,4,3,4,28,2,3,2,0,2,2,3,1,53,47,5,5,5,6,15,4,5,15,41,14,14,18,12,15,16,24,30,30,43,43,73,59,34,32,36,38,39,26,25,33,36,38,40,24,37,38,39,42,35,40,50,23,22,22,8,4,2,8,7,6,5
193,8,10,10,22,17,24,8,12,19,18,31,16,15,22,21,18,13,19,15,14,14,32,26,17,17,14,17,12,20,22,9,20,12,35,25,60,42,48,42,61,39,74,39,33,27,65,36,33,12,11,14,11,15,17,16,20,23,20,19,8,8,9,7,7,7,6,16,5,6,60,46,54,51,22,63,50,29,34,6,7,11,20,28,7,5,7,6,7,5,11,4,4,8,6,5,7,10,9,8,5,5,6,7,7,8,9,8,6,5,4,9,8,20,14,13,11,4,7,10,1,20,9,7,4,19,24,12,5,2,6,4,4,5,6,7,6,5,22,6,9,20,33,15,15,9,5,22,19,11,11,20,21,19,21,21,22,13,25,7,5,16,8,4,5,8,28,21,28,4,3,5,3,2,2,1,2,3,2,2,3,5,33,3,3,3,2,2,3,29,1,2,2,2,0,1,4,3,52,46,3,4,4,4,15,3,4,15,41,14,13,17,12,15,16,24,31,30,43,43,72,58,34,33,36,38,39,27,26,33,37,38,40,25,38,38,39,42,35,39,50,22,22,21,7,3,3,6,5,4,4
194,7,9,9,21,17,23,7,11,19,17,31,15,15,22,21,17,12,18,14,13,14,32,26,16,17,14,16,11,19,21,8,19,10,34,24,59,42,47,41,60,38,73,38,32,26,65,34,32,10,9,13,10,14,16,15,19,21,19,18,7,7,7,8,8,8,8,18,6,7,59,44,53,50,21,63,49,28,33,7,7,12,22,28,5,4,6,5,6,5,10,5,5,9,8,6,8,10,9,8,7,7,7,8,8,9,9,8,7,6,5,10,9,21,15,13,11,3,8,11,1,20,8,9,5,21,25,13,5,3,6,5,5,6,7,7,6,6,24,5,10,21,34,16,16,9,5,23,20,12,13,22,22,21,22,22,23,14,26,8,6,17,8,3,4,8,30,22,29,3,2,4,2,1,2,2,3,3,3,3,3,4,32,4,4,4,3,3,4,27,2,4,3,2,1,0,4,2,52,45,3,5,4,5,16,3,5,16,40,13,12,17,11,14,15,23,29,29,42,42,71,57,33,31,35,37,38,25,24,32,35,37,39,24,36,37,38,41,34,38,49,24,23,23,7,4,2,6,6,5,4
195,10,12,13,25,21,27,11,15,23,22,35,19,19,26,25,22,16,22,17,17,18,36,30,19,21,18,21,15,23,25,12,23,14,38,27,63,46,51,45,64,42,77,42,36,30,69,37,34,11,12,15,11,15,17,16,21,23,20,20,10,8,10,5,6,6,5,16,6,8,63,48,57,54,24,67,53,32,37,9,10,12,21,32,9,8,10,9,10,9,14,7,8,10,8,7,9,14,13,12,5,4,4,5,4,5,5,4,4,4,4,8,11,22,15,17,15,3,10,10,4,24,12,7,3,20,25,10,9,3,10,3,2,3,3,3,2,2,22,7,7,19,35,15,19,13,1,22,17,15,10,21,21,19,20,21,21,16,27,4,8,18,12,6,5,5,30,20,31,8,6,8,7,6,6,5,6,7,6,6,7,8,33,7,6,6,6,5,5,28,4,3,2,3,4,4,0,3,56,50,7,6,8,8,13,7,6,13,43,17,16,21,14,18,18,26,32,33,46,46,75,61,35,33,38,39,41,27,26,34,38,40,41,25,39,40,41,44,37,42,52,22,21,21,11,5,5,10,9,7,8
196,8,10,11,22,19,25,8,12,21,19,33,17,17,24,23,19,13,19,14,15,16,34,28,17,18,16,18,12,21,23,9,20,11,36,25,61,44,49,43,62,39,74,40,34,27,66,35,32,10,9,13,9,13,15,14,19,21,18,18,7,6,7,7,8,8,7,18,7,8,61,46,55,51,22,64,51,30,34,9,9,13,22,31,6,5,7,7,8,7,12,7,7,10,8,7,9,12,11,11,7,6,6,7,7,7,8,7,6,6,5,10,11,22,16,15,13,2,9,12,2,22,10,9,4,21,26,12,7,3,8,5,4,5,6,5,4,5,24,5,9,21,35,16,18,11,3,24,19,14,12,22,23,21,22,22,23,16,28,6,8,18,10,4,3,7,31,22,31,5,4,6,4,3,4,4,5,5,5,5,6,6,31,6,6,6,5,4,5,27,3,4,2,1,3,2,3,0,54,47,5,6,6,7,15,5,6,15,40,14,14,18,12,15,16,23,30,30,43,43,73,59,33,31,35,37,39,25,24,32,36,37,39,23,37,38,39,41,35,39,50,24,23,23,9,5,2,8,8,7,6
197,47,45,43,32,35,29,46,42,34,35,23,38,37,32,32,35,43,37,44,39,38,28,29,41,36,38,36,43,33,31,45,35,44,18,33,7,10,16,16,8,27,32,23,28,29,13,37,40,52,48,48,50,51,53,51,48,49,51,47,48,51,50,59,59,59,58,64,55,52,8,24,8,17,35,11,11,27,24,51,48,55,64,39,48,49,46,47,46,48,42,51,50,53,54,54,53,42,44,45,56,57,58,59,59,60,61,60,59,57,56,60,51,52,56,40,42,54,49,58,53,41,44,58,56,61,65,63,48,54,46,56,57,58,59,59,58,58,67,51,61,66,60,62,42,45,57,66,68,47,62,64,65,65,66,66,66,51,60,60,50,54,45,50,53,60,58,68,51,49,50,48,49,51,50,52,51,50,51,50,50,48,51,50,51,52,51,52,53,54,53,55,55,53,52,52,56,54,0,8,49,54,49,49,66,49,53,64,35,40,41,36,45,41,40,42,43,29,22,21,31,13,41,45,39,42,37,52,49,39,38,36,50,54,38,39,38,38,33,20,22,67,67,67,45,54,52,47,49,52,49
198,41,40,37,27,29,24,40,36,27,28,15,32,30,25,25,28,37,32,39,33,32,20,21,36,30,31,29,37,27,24,39,29,38,12,28,15,8,19,16,15,27,40,23,26,25,21,36,38,46,43,43,45,46,48,46,44,45,47,42,42,45,44,52,52,52,51,57,48,45,16,26,14,21,30,18,15,23,22,44,40,48,56,31,42,42,40,40,39,41,35,44,43,45,47,46,45,36,37,38,49,50,51,53,52,53,54,53,52,50,49,52,43,44,48,33,35,48,42,51,46,33,37,50,49,53,57,56,41,47,40,49,50,51,52,52,51,51,59,45,53,58,51,54,34,38,50,58,60,40,54,57,57,57,58,58,59,43,52,53,43,46,38,44,47,53,50,60,43,42,43,42,43,44,44,45,44,43,44,43,43,41,49,43,44,45,45,45,46,51,46,48,48,47,46,45,50,47,8,0,42,47,42,42,59,43,46,57,36,34,35,29,40,36,34,39,40,26,23,22,39,20,39,43,38,41,37,48,45,37,37,36,49,50,37,38,38,38,31,19,26,60,60,59,39,47,45,40,42,45,42
199,6,8,7,18,14,20,5,9,15,14,28,13,12,18,17,15,11,16,13,10,11,29,23,15,14,11,13,9,16,18,6,17,9,31,22,56,39,45,39,57,36,71,36,30,24,62,33,31,12,10,13,11,15,17,16,19,21,20,18,7,8,8,10,11,10,10,19,7,6,56,42,50,47,19,60,47,26,31,6,4,12,22,26,5,4,4,3,3,2,7,4,3,8,8,7,8,7,6,5,8,9,9,11,10,11,12,11,10,8,7,12,8,19,15,10,8,6,5,12,4,18,5,10,7,20,25,15,3,5,3,7,8,9,10,10,9,9,24,6,12,22,32,17,13,6,8,24,22,10,14,22,23,21,23,23,24,13,26,11,4,16,4,3,6,11,28,23,27,1,1,2,2,2,1,3,2,2,2,1,1,1,32,2,3,4,3,4,5,28,4,6,6,5,3,3,7,5,49,42,0,6,2,2,18,0,5,17,39,11,10,14,10,12,13,23,29,27,40,40,69,54,32,31,34,36,37,26,25,31,34,36,39,25,35,36,37,40,33,36,47,24,24,23,4,5,4,3,3,5,1
200,11,13,12,24,18,26,11,15,20,18,32,19,16,22,22,20,17,22,19,16,16,31,26,21,20,16,18,15,21,23,12,22,15,36,27,61,44,50,44,62,42,76,42,36,29,67,39,36,16,14,18,15,19,21,20,24,26,24,23,12,12,13,5,6,5,4,13,2,2,61,48,56,53,24,64,52,32,36,4,6,7,17,26,10,9,10,9,9,7,13,3,3,4,2,1,3,12,10,9,3,4,5,6,6,7,8,8,6,4,2,6,6,17,10,13,12,8,5,6,4,18,11,4,4,15,20,9,6,3,8,3,4,5,7,8,7,5,19,10,7,16,29,11,14,9,7,18,16,9,8,17,17,16,17,17,18,10,21,7,4,12,10,8,9,7,25,18,25,7,6,8,7,6,5,4,4,4,4,5,5,7,37,4,3,2,3,2,1,33,3,3,4,5,4,5,6,6,54,47,6,0,5,5,12,6,1,12,44,16,16,19,16,18,19,28,34,33,46,45,75,60,38,36,40,42,43,31,30,36,40,41,44,29,41,42,43,45,39,41,52,19,18,18,10,1,7,7,5,2,5
201,8,10,8,19,14,21,7,10,16,14,28,14,12,18,17,15,12,17,15,11,11,28,22,17,15,11,13,11,17,18,8,18,11,32,23,56,39,46,39,57,38,71,37,32,25,62,35,32,14,12,15,13,16,19,18,21,23,22,20,9,10,10,9,10,10,9,17,6,5,56,44,51,48,20,60,47,27,32,4,3,10,20,24,7,6,6,4,4,2,8,2,2,6,6,5,6,7,6,5,7,8,9,10,10,11,12,11,10,8,6,11,6,17,13,9,7,8,4,11,4,16,6,9,7,19,24,14,1,5,3,7,8,9,10,10,9,9,23,8,11,20,31,16,11,5,9,22,20,8,13,21,21,20,21,21,22,11,24,11,2,14,5,5,8,11,26,22,25,3,3,4,3,4,2,3,2,1,2,2,1,3,34,1,2,3,2,3,4,30,4,6,6,5,4,4,8,6,49,42,2,5,0,1,17,2,4,16,40,12,12,15,12,14,14,24,31,28,41,40,70,55,34,33,36,38,38,28,27,32,36,37,41,27,37,38,39,41,34,37,48,23,22,22,5,5,6,3,1,3,1
202,7,9,7,19,13,20,6,10,15,14,27,14,11,18,17,14,12,17,15,11,11,28,22,16,15,11,13,10,16,18,8,17,10,31,22,56,39,45,39,57,37,71,37,31,24,62,34,32,14,11,15,12,16,19,18,21,23,21,19,9,10,10,10,11,10,9,18,7,5,56,43,50,48,19,59,47,26,31,5,3,10,21,24,7,5,5,4,4,1,8,3,2,7,7,6,6,7,5,4,8,9,9,11,11,12,13,12,10,8,7,11,6,17,13,9,7,8,4,11,5,16,6,9,7,19,24,15,1,6,3,7,8,9,10,11,10,9,23,8,12,21,31,16,11,5,9,23,21,8,14,21,22,20,21,22,22,11,24,11,3,14,4,5,8,12,27,22,25,3,3,4,3,4,3,3,2,2,2,2,1,2,34,1,2,3,3,4,4,30,5,6,7,6,4,5,8,7,49,42,2,5,1,0,18,2,5,17,40,11,11,14,12,14,14,24,30,27,40,40,70,55,34,32,35,37,38,28,26,32,35,37,41,27,36,37,38,41,34,36,47,23,23,22,5,5,6,2,1,4,1
203,23,25,25,36,31,38,23,27,32,31,44,31,29,34,34,32,28,34,30,28,29,42,37,32,32,28,30,27,34,35,24,35,26,48,40,73,56,63,57,74,54,89,54,48,42,79,50,47,24,25,28,24,27,29,29,34,36,33,33,23,21,23,9,8,8,9,6,11,14,73,60,68,65,37,76,64,44,49,15,18,11,12,34,21,20,22,21,21,19,25,15,16,13,12,12,13,24,23,21,10,10,9,8,9,8,9,10,9,10,11,6,15,21,12,25,24,16,17,8,15,28,23,8,11,13,16,3,18,13,20,11,11,10,10,11,11,11,12,20,6,8,29,7,25,21,14,12,5,19,4,11,11,10,10,10,11,17,21,9,16,16,22,19,18,9,25,9,29,19,18,20,18,17,17,16,16,16,16,17,17,19,46,16,15,14,15,14,13,40,14,12,13,15,15,16,13,15,66,59,18,12,17,18,0,18,13,2,56,29,28,32,27,30,31,39,45,45,58,58,87,72,48,46,51,52,54,39,39,47,51,53,53,37,52,53,54,57,50,54,65,11,10,10,22,13,17,20,17,14,18
204,6,8,7,19,14,21,5,9,16,15,28,13,12,19,18,15,11,16,13,11,11,29,23,15,14,11,14,9,16,19,6,17,9,32,22,56,39,45,39,58,37,71,37,31,24,62,33,31,11,9,13,10,14,17,16,19,21,19,18,7,8,8,10,10,10,9,19,7,6,56,43,51,47,19,60,47,26,31,6,5,12,22,26,5,3,4,3,4,2,8,4,4,8,8,7,8,7,6,6,8,8,9,10,10,11,12,11,10,8,7,12,8,20,15,10,8,6,6,12,3,18,5,10,7,21,25,15,3,5,3,7,8,8,9,10,9,8,24,6,12,22,33,17,13,7,8,24,21,10,14,22,23,21,23,23,24,13,26,10,4,16,5,3,6,11,29,23,28,1,1,2,1,2,1,2,2,2,2,1,1,1,32,3,3,4,3,4,5,28,4,6,6,4,3,3,7,5,49,43,0,6,2,2,18,0,5,17,39,11,10,14,10,13,13,22,29,27,40,40,69,55,32,31,34,36,37,26,25,31,34,36,39,25,35,36,37,40,33,36,47,24,24,23,4,5,4,3,4,5,1
205,11,13,12,24,18,25,10,14,20,18,31,18,16,21,21,19,16,21,18,15,16,31,25,20,19,15,17,15,21,22,12,22,15,36,27,60,43,50,43,61,42,76,42,36,29,66,39,36,16,14,18,15,19,21,20,24,26,24,23,12,12,12,6,6,6,5,13,2,2,60,48,55,52,24,64,51,31,36,3,6,7,17,26,10,9,9,8,8,6,12,2,3,4,2,1,3,11,10,8,3,4,5,7,7,8,9,8,6,5,3,7,5,16,10,13,11,8,5,7,4,18,10,5,4,15,20,10,5,3,8,4,5,6,7,8,7,6,19,10,8,16,29,12,13,8,8,18,16,9,9,17,17,16,17,18,18,10,21,7,3,12,9,8,9,8,25,18,25,7,5,8,6,6,5,4,3,4,4,4,4,6,37,3,2,2,3,2,1,33,3,3,5,5,4,5,6,6,53,46,5,1,4,5,13,5,0,12,44,16,16,19,16,18,18,28,34,32,45,45,74,59,38,36,40,41,42,31,30,36,40,41,44,29,41,42,43,45,38,41,52,19,18,18,9,2,7,7,4,1,5
206,23,25,24,36,30,37,22,26,31,29,42,30,28,32,32,31,28,34,30,28,28,40,36,32,31,27,29,26,33,34,24,34,26,47,39,71,55,62,56,72,54,88,54,48,41,77,50,47,25,25,28,25,28,30,29,34,36,33,33,23,22,23,9,8,8,8,4,10,12,72,60,67,64,36,75,63,43,48,13,17,9,10,32,21,20,21,20,21,18,24,14,15,12,10,11,12,23,22,20,9,9,9,9,9,9,10,11,9,10,11,6,14,19,10,24,23,17,16,6,15,26,22,8,11,11,13,4,17,13,20,11,11,10,11,12,12,11,10,20,6,7,27,4,23,19,14,10,4,18,3,9,9,7,8,8,9,15,18,10,15,13,21,19,19,9,23,7,27,18,17,20,18,17,16,15,15,16,16,16,16,19,46,16,15,14,15,14,13,41,14,12,13,15,15,16,13,15,64,57,17,12,16,17,2,17,12,0,56,28,28,31,27,30,30,39,45,44,57,57,87,71,49,47,51,52,54,40,39,47,51,53,54,38,52,53,54,57,50,53,64,9,8,8,22,12,17,19,16,13,17
